country,description,points,price,province,region_1,taster_name,year,variety_100,designation_20,winery_3
US,"The fruit shows pears, some high tones, some bitter rind. The style is fruit forward, with flavors of pears and citrus, leading to a light, toasty finish.",86,12.0,Oregon,Rogue Valley,Paul Gregutt,1999,18.0,Anna Maria,Valley View
US,Spun sugar scents lead into a wine with modest fruit flavors. The mouthfeel and finish are a touch dilute.,82,24.0,Oregon,Applegate Valley,Paul Gregutt,2006,4.0,Anna Maria,Valley View
US,"This is a light and leafy effort, whose soft and forward fruit mixes flavors of leaf, beet, tomato and red fruits. It is balanced but insubstantial.",85,18.0,Oregon,Oregon,Paul Gregutt,1998,17.0,Anna Maria,Valley View
US,"Cabernet Franc seems to be a strength in the Rogue Valley, as the fruit expression is good and the aggressive herbaceousness of Cabernet Sauvignon is somewhat tamed. Here the aromas are blackberry and cassis, and those fruit flavors are threaded with smoke and coffee. Balanced into a light, herbal finish.",86,28.0,Oregon,Rogue Valley,Paul Gregutt,2006,19.0,Anna Maria,Valley View
US,"Half tank fermented, half barrel fermented, this full-bodied and spicy effort marries apple and banana fruit flavors to a dash of piney herb. It strikes a different chord than most Willamette Valley Chardonnays, but has the suppleness and body to match most poultry dishes.",88,22.0,Oregon,Applegate Valley,Paul Gregutt,2014,2.0,Anna Maria,Valley View
US,"Lots of ripe apple and tropical fruits, lots of butterscotch and caramel flavors, but not too heavy. Good balance, good acids, a very appealing, forward style which isn't too oaky or heavy for food.",87,15.0,Oregon,Oregon,Paul Gregutt,2000,2.0,Anna Maria,Valley View
US,"Though the listed alcohol pushes well past 15%, this wine does not show that much heat or concentration. Aggressive oak-treatment flavors of vanilla and tobacco mingle with mint, cola and black cherry.",85,24.0,Oregon,Applegate Valley,Paul Gregutt,2013,13.0,Anna Maria,Valley View
US,"An intriguing wine with notes of dried apricot, lees and honeycomb. The throttle is pulled back in terms of feel while it still possesses a lot of richness to the fruit flavors and an impressively long finish.",88,18.0,Oregon,Rogue Valley,Sean P. Sullivan,2012,25.0,Anna Maria,Valley View
US,"Soft and peachy, with good midpalate concentration. This is a simple but fruity and flavorful wine, with just the vaguest suggestion of Meyer lemon in the finish.",87,22.0,Oregon,Rogue Valley,Paul Gregutt,2007,25.0,Anna Maria,Valley View
US,"A somewhat unusual expression of Viognier with notes of lime, lime leaf, and white peach that seem more reminiscent of a Sauvignon Blanc. It's full bodied and viscous, ending with a bitter note.",86,16.0,Oregon,Applegate Valley,Sean P. Sullivan,2011,25.0,Anna Maria,Valley View
US,"This is a tight, sharp, pungent Viognier, with penetrating scents of lemon oil and pine. In the mouth it is grapefruity and slightly bitter, with a perception of almond skin as it fades away.",84,22.0,Oregon,Applegate Valley,Paul Gregutt,2008,25.0,Anna Maria,Valley View
US,"Broad across the palate, this brings flavors of orange soda and orange candy, with a grainy impression. It's fruit forward, with a quick fade.",85,22.0,Oregon,Applegate Valley,Paul Gregutt,2008,25.0,Anna Maria,Valley View
US,"A sharply defined, racy Viognier, this cuts right through with a mix of pine needle, citrus rind and pineapple. It should be served chilled and would be a fine accompaniment to grilled prawns, spicy noodles or anything with jalapeños.",87,22.0,Oregon,Rogue Valley,Paul Gregutt,2006,25.0,Anna Maria,Valley View
US,"Sweet, grapey fruit, plum and cherry, enhanced with peppery spice. The tannins are a bit ashy, but well integrated; with not too much oak. Overall, a balanced and elegant approach.",87,30.0,Oregon,Applegate Valley,Paul Gregutt,1999,6.0,Anna Maria,Valley View
US,"This is showing light black cherry fruit, forward and moderately chewy. Other hints of black fruits and coffee grounds add some interest, with smoke and pepper filling out the finish.",86,24.0,Oregon,Applegate Valley,Paul Gregutt,2006,6.0,Anna Maria,Valley View
US,"Not sure why a five-year-old Syrah is being released in the spring of 2009, but it remains reasonably fresh. The primary fruit is fading, and the excessive, toasty, smoky barrel flavors tend to bury the subtleties that age may have provided. This is simple, peppery, and absolutely ready to drink right now.",85,24.0,Oregon,Rogue Valley,Paul Gregutt,2004,6.0,Anna Maria,Valley View
US,"A definitive scent of leather suggests brettanomyces has taken over here. That leathery nose and palate totally dims the fruit, and dries out the finish.",84,24.0,Oregon,Applegate Valley,Paul Gregutt,2012,6.0,Anna Maria,Valley View
US,"The Tempranillo—bud wood from Abacela—was grafted onto 30-year-old Cabernet Sauvignon vines. Not sure how many vintages have been made, but it's too soon to rate the experiment. This is a lightly toasty, rather elegant red with little varietal character, but it's nicely built and perfectly fine for a simple supper.",85,26.0,Oregon,Applegate Valley,Paul Gregutt,2006,10.0,Anna Maria,Valley View
US,"Light and chocolaty, this carries a strong and distinctive scent and flavor of cinnamon spice. On the palate, the flavors suggest strawberries, with a quick-to-fade finish.",85,24.0,Oregon,Applegate Valley,Paul Gregutt,2008,10.0,Anna Maria,Valley View
US,"Though the palate can't deliver all that the aromas have to offer, there's intrigue to this estate Tempranillo with notes of dark flowers, sweet tobacco, and dried tea leaves playing off olive and other savory notes.",86,18.0,Oregon,Applegate Valley,Sean P. Sullivan,2010,10.0,Anna Maria,Valley View
US,"This is overtaken with unripe flavors of tomato and underbrush. There's little suggestion of fresh fruit. Aged 14 months in one-use French oak, it finishes quickly with earthy tannins.",85,18.0,Oregon,Rogue Valley,Paul Gregutt,2013,10.0,Anna Maria,Valley View
Spain,"Clean lines and fresh, oak-tinged aromas is what this Viura (with 10% Malvasia) is all about. The nose starts with lemon, green apple and a spot of vanilla, while the juicy palate brings bright white fruits, toasty oak and smoke. Not overly complex but not rudimentary or dull. A nice food wine and probably the best barrel-fermented white from Muga we've tried.",89,16.0,Northern Spain,Rioja,Michael Schachner,2009,14.0,Barrel Fermented,Muga
Spain,"Stone-fruit and melon aromas are minerally. This feels linear and tight due to racy acidity. Flavors of white fruits, lime and stones are slightly tart, while this is short but firm on the finish. For barrel-fermented Viura, this is not oaky in any overt way.",89,17.0,Northern Spain,Rioja,Michael Schachner,2015,14.0,Barrel Fermented,Muga
Spain,"Crystal-clear aromas of green apples and minerals come with a slight dash of oak. This is barrel-fermented Viura (with 10% Malvasia), but there's nothing woody or overtly barrel-dominated about the wine, which is tight and citric on the tongue, with tangerine, green apple and nectarine flavors that finish racy and tart.",89,16.0,Northern Spain,Rioja,Michael Schachner,2013,14.0,Barrel Fermented,Muga
Spain,"This blend of 90% Viura and 10% Malvasia gives off scents of saline and pool water along with apple, citrus and green herb notes. The palate is zesty and high in acid, leaving a clipped feel and flavors of lime, pineapple and green apple. It's nicely built but modest in its overall expression.",86,16.0,Northern Spain,Rioja,Michael Schachner,2011,14.0,Barrel Fermented,Muga
US,"Oak-driven aromas are strong on the nose, with buttered popcorn dominating. Full and rich, notes of cedar and toast pervade over a hint of green apple. A bit lazy on the palate, this oaked style is for those who enjoy rich and creamy Chardonnay.",85,23.0,Virginia,Virginia,Alexander Peartree,2013,2.0,Barrel Fermented,Veramar
US,"While the nose on this Chardonnay is decidedly savory, with notes of cooked apples and buttery cheese rinds, the palate is surprisingly feminine, with pretty orange-blossom and apple jelly notes. Opulent and fruity, yet refreshingly-balanced in alcohol and acidity.",85,21.0,Virginia,Shenandoah Valley,Anna Lee C. Iijima,2010,2.0,Barrel Fermented,Veramar
US,"This wine is nutty on the nose, with faint hints of lemon, vanilla and ghee. More fruit comes through on the palate, boasting lemon, apple and pineapple, with nuts and chamomile adding depth. This straight-forward and balanced wine has a long and harmonious finish.",87,25.0,Virginia,Virginia,Carrie Dykes,2015,2.0,Barrel Fermented,Veramar
US,"There's a touch of hot asphalt, pencil lead and miso on the nose of this first vintage from a promising, well-funded project, with dark elderberry fruit and dried dill rounding out the aromas. The palate blends a gamy beef quality with oregano, marjoram, cooked strawberry, baked blackberry and a sesame-oil character.",91,68.0,California,Santa Ynez Valley,Matt Kettmann,2010,4.0,Family Reserve,Vincent Vineyards
US,"Black cherry, black plum and black currant are integrated well into the fresh dill and smoke scents on the nose of this wine from one of the region's newest properties. It discloses a rich dark-chocolate sauce character on the palate as well as black-currant-jelly flavors, but most impressive is the lush, sexy and soft mouthfeel.",91,68.0,California,Santa Ynez Valley,Matt Kettmann,2012,4.0,Family Reserve,Vincent Vineyards
US,"Blackberry, oregano, asphalt and black gravel show on the nose of this first vintage effort from a new property along Highway 154 in Los Olivos. Dill, fennel, oregano and marjoram contribute to an herbaceous palate, which give nuance to the pressed olallieberry and grape fruits.",88,65.0,California,Santa Ynez Valley,Matt Kettmann,2010,19.0,Family Reserve,Vincent Vineyards
US,"Enticing aromas of white lilies, nectarines, white peach, honey-lime water and chalky stone hit the nose on this wine from a new vineyard on Highway 154 in the likely-to-be-named Los Olivos District. The palate is creamy down the center but with tangy edges, offering flavors of lime yogurt and pink grapefruit pith.",92,25.0,California,Santa Ynez Valley,Matt Kettmann,2013,12.0,Family Reserve,Vincent Vineyards
US,"Agreeable and smooth, this tastes pro-actively flavored with oak. The wood character comes out as flavors of maple syrup, vanilla and clove in addition to the plum and raspberry notes from the grapes. It's good, commercial-quality red wine.",83,8.0,California,California,Jim Gordon,2012,4.0,Family Reserve,Oak Grove
US,This wine offers attractive vanilla and red-cherry aromas plus bright cherry flavors. It has a tangy texture due to crisp acidity and moderate tannins.,85,8.0,California,California,Jim Gordon,2013,4.0,Family Reserve,Oak Grove
US,"Smooth and soft, this easygoing wine has mild fruit and oak-spice flavors, low acidity and a touch of sweetness to round off any edges.",84,8.0,California,California,Jim Gordon,2013,17.0,Family Reserve,Oak Grove
US,"Here's a supple, velvet-textured Merlot from the all-around successful 2012 vintage in California. It pulls together baking-spice aromas and attractive, ripe flavors of raspberry and cherry on the medium-bodied palate. It conveys a sense of breadth and meatiness without being heavy.",85,8.0,California,California,Jim Gordon,2012,17.0,Family Reserve,Oak Grove
US,"This is a nice, low-key wine that won't make any enemies. It has crisp apple aromas, herbal touches and enough acidity to keep it lively on the palate.",86,9.0,California,California,Jim Gordon,2016,12.0,Family Reserve,Oak Grove
US,"This is fresh and citrusy, with lemon and grapefruit aromas that lead to lightly herbal flavors. It tastes almost dry, is medium bodied, and has a good balance of crispness and straightforward fruit character.",85,8.0,California,California,Jim Gordon,2013,12.0,Family Reserve,Oak Grove
